filename,iteration,true_class,predicted_class,feature_set
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_real_gender
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_publisher_published_gender
1887_HansenJ_KarenHav,49,O,CANON,embeddings_publisher_real_gender
1887_HansenJ_KarenHav,49,O,CANON,embeddings_publisher_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_published_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_real_gender_nationality
1887_HansenJ_KarenHav,49,O,O,price_publisher_published_gender
1887_HansenJ_KarenHav,49,O,O,price_publisher_real_gender
1887_HansenJ_KarenHav,49,O,O,price_publisher_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_published_gender
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_real_gender
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_published_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_real_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_publisher_published_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_publisher_real_gender_nationality
1887_HansenJ_KarenHav,49,O,O,price_publisher_published_gender_nationality
1887_HansenJ_KarenHav,49,O,O,price_publisher_real_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_published_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1887_HansenJ_KarenHav,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings
1899_KragT_Enken,49,O,CANON,avg_sentence_length
1899_KragT_Enken,49,O,O,price
1899_KragT_Enken,49,O,CANON,publisher
1899_KragT_Enken,49,O,CANON,published_gender
1899_KragT_Enken,49,O,CANON,real_gender
1899_KragT_Enken,49,O,CANON,nationality
1899_KragT_Enken,49,O,CANON,embeddings_price
1899_KragT_Enken,49,O,O,embeddings_publisher
1899_KragT_Enken,49,O,O,embeddings_published_gender
1899_KragT_Enken,49,O,O,embeddings_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_nationality
1899_KragT_Enken,49,O,O,price_publisher
1899_KragT_Enken,49,O,O,price_published_gender
1899_KragT_Enken,49,O,O,price_real_gender
1899_KragT_Enken,49,O,CANON,price_nationality
1899_KragT_Enken,49,O,CANON,publisher_published_gender
1899_KragT_Enken,49,O,CANON,publisher_real_gender
1899_KragT_Enken,49,O,CANON,publisher_nationality
1899_KragT_Enken,49,O,O,embeddings_price_publisher
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_real_gender_nationality
1899_KragT_Enken,49,O,O,price_publisher_published_gender
1899_KragT_Enken,49,O,O,price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,price_publisher_nationality
1899_KragT_Enken,49,O,O,embeddings_price_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender_nationality
1899_KragT_Enken,49,O,O,embeddings_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings
1899_KragT_Enken,49,O,O,avg_sentence_length
1899_KragT_Enken,49,O,CANON,price
1899_KragT_Enken,49,O,CANON,publisher
1899_KragT_Enken,49,O,CANON,published_gender
1899_KragT_Enken,49,O,CANON,real_gender
1899_KragT_Enken,49,O,CANON,nationality
1899_KragT_Enken,49,O,CANON,embeddings_price
1899_KragT_Enken,49,O,CANON,embeddings_publisher
1899_KragT_Enken,49,O,CANON,embeddings_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_nationality
1899_KragT_Enken,49,O,CANON,price_publisher
1899_KragT_Enken,49,O,CANON,price_published_gender
1899_KragT_Enken,49,O,CANON,price_real_gender
1899_KragT_Enken,49,O,CANON,price_nationality
1899_KragT_Enken,49,O,CANON,publisher_published_gender
1899_KragT_Enken,49,O,CANON,publisher_real_gender
1899_KragT_Enken,49,O,CANON,publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender
1899_KragT_Enken,49,O,O,embeddings_price_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_real_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_published_gender
1899_KragT_Enken,49,O,CANON,price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,price_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,O,embeddings_price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings
1899_KragT_Enken,49,O,CANON,avg_sentence_length
1899_KragT_Enken,49,O,CANON,price
1899_KragT_Enken,49,O,CANON,publisher
1899_KragT_Enken,49,O,CANON,published_gender
1899_KragT_Enken,49,O,CANON,real_gender
1899_KragT_Enken,49,O,CANON,nationality
1899_KragT_Enken,49,O,CANON,embeddings_price
1899_KragT_Enken,49,O,CANON,embeddings_publisher
1899_KragT_Enken,49,O,CANON,embeddings_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_nationality
1899_KragT_Enken,49,O,CANON,price_publisher
1899_KragT_Enken,49,O,CANON,price_published_gender
1899_KragT_Enken,49,O,CANON,price_real_gender
1899_KragT_Enken,49,O,CANON,price_nationality
1899_KragT_Enken,49,O,CANON,publisher_published_gender
1899_KragT_Enken,49,O,CANON,publisher_real_gender
1899_KragT_Enken,49,O,CANON,publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_real_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_published_gender
1899_KragT_Enken,49,O,CANON,price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,price_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1899_KragT_Enken,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings
1895_Finne_Rachel,49,O,CANON,avg_sentence_length
1895_Finne_Rachel,49,O,O,price
1895_Finne_Rachel,49,O,CANON,publisher
1895_Finne_Rachel,49,O,CANON,published_gender
1895_Finne_Rachel,49,O,CANON,real_gender
1895_Finne_Rachel,49,O,CANON,nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price
1895_Finne_Rachel,49,O,O,embeddings_publisher
1895_Finne_Rachel,49,O,O,embeddings_published_gender
1895_Finne_Rachel,49,O,O,embeddings_real_gender
1895_Finne_Rachel,49,O,O,embeddings_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher
1895_Finne_Rachel,49,O,O,price_published_gender
1895_Finne_Rachel,49,O,O,price_real_gender
1895_Finne_Rachel,49,O,O,price_nationality
1895_Finne_Rachel,49,O,CANON,publisher_published_gender
1895_Finne_Rachel,49,O,CANON,publisher_real_gender
1895_Finne_Rachel,49,O,CANON,publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_price_published_gender
1895_Finne_Rachel,49,O,O,embeddings_price_real_gender
1895_Finne_Rachel,49,O,O,embeddings_price_nationality
1895_Finne_Rachel,49,O,O,embeddings_publisher_published_gender
1895_Finne_Rachel,49,O,O,embeddings_publisher_real_gender
1895_Finne_Rachel,49,O,O,embeddings_publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_published_gender_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings
1895_Finne_Rachel,49,O,CANON,avg_sentence_length
1895_Finne_Rachel,49,O,O,price
1895_Finne_Rachel,49,O,CANON,publisher
1895_Finne_Rachel,49,O,CANON,published_gender
1895_Finne_Rachel,49,O,CANON,real_gender
1895_Finne_Rachel,49,O,CANON,nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price
1895_Finne_Rachel,49,O,CANON,embeddings_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher
1895_Finne_Rachel,49,O,O,price_published_gender
1895_Finne_Rachel,49,O,O,price_real_gender
1895_Finne_Rachel,49,O,O,price_nationality
1895_Finne_Rachel,49,O,CANON,publisher_published_gender
1895_Finne_Rachel,49,O,CANON,publisher_real_gender
1895_Finne_Rachel,49,O,CANON,publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_price_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_real_gender
1895_Finne_Rachel,49,O,O,embeddings_price_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_real_gender
1895_Finne_Rachel,49,O,O,embeddings_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender
1895_Finne_Rachel,49,O,O,price_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,O,price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,O,price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings
1895_Finne_Rachel,49,O,CANON,avg_sentence_length
1895_Finne_Rachel,49,O,O,price
1895_Finne_Rachel,49,O,CANON,publisher
1895_Finne_Rachel,49,O,CANON,published_gender
1895_Finne_Rachel,49,O,CANON,real_gender
1895_Finne_Rachel,49,O,CANON,nationality
1895_Finne_Rachel,49,O,O,embeddings_price
1895_Finne_Rachel,49,O,CANON,embeddings_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher
1895_Finne_Rachel,49,O,O,price_published_gender
1895_Finne_Rachel,49,O,O,price_real_gender
1895_Finne_Rachel,49,O,CANON,price_nationality
1895_Finne_Rachel,49,O,CANON,publisher_published_gender
1895_Finne_Rachel,49,O,CANON,publisher_real_gender
1895_Finne_Rachel,49,O,CANON,publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_price_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_real_gender
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings
1895_Finne_Rachel,49,O,CANON,avg_sentence_length
1895_Finne_Rachel,49,O,O,price
1895_Finne_Rachel,49,O,CANON,publisher
1895_Finne_Rachel,49,O,CANON,published_gender
1895_Finne_Rachel,49,O,CANON,real_gender
1895_Finne_Rachel,49,O,CANON,nationality
1895_Finne_Rachel,49,O,O,embeddings_price
1895_Finne_Rachel,49,O,CANON,embeddings_publisher
1895_Finne_Rachel,49,O,O,embeddings_published_gender
1895_Finne_Rachel,49,O,O,embeddings_real_gender
1895_Finne_Rachel,49,O,O,embeddings_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher
1895_Finne_Rachel,49,O,O,price_published_gender
1895_Finne_Rachel,49,O,O,price_real_gender
1895_Finne_Rachel,49,O,CANON,price_nationality
1895_Finne_Rachel,49,O,CANON,publisher_published_gender
1895_Finne_Rachel,49,O,CANON,publisher_real_gender
1895_Finne_Rachel,49,O,CANON,publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher
1895_Finne_Rachel,49,O,CANON,embeddings_price_published_gender
1895_Finne_Rachel,49,O,O,embeddings_price_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_nationality
1895_Finne_Rachel,49,O,O,embeddings_publisher_published_gender
1895_Finne_Rachel,49,O,O,embeddings_publisher_real_gender
1895_Finne_Rachel,49,O,O,embeddings_publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_published_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,price_publisher_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings_price_publisher_published_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_real_gender_nationality
1895_Finne_Rachel,49,O,CANON,embeddings_price_publisher_published_gender_real_gender_nationality
1895_Finne_Rachel,49,O,O,embeddings
1895_Finne_Rachel,49,O,CANON,avg_sentence_length
1895_Finne_Rachel,49,O,O,price
1895_Finne_Rachel,49,O,CANON,publisher
1895_Finne_Rachel,49,O,CANON,published_gender
1895_Finne_Rachel,49,O,CANON,real_gender
1895_Finne_Rachel,49,O,CANON,nationality
